firm_id,year,industry_type,firm_strategy,firm_size,firm_age,ceo_experience,ceo_tenure,prior_tech_adoption,tech_budget_pct,digital_transformation_program,market_conditions,revenue,revenue_growth,operating_costs,rd_spending,productivity_score,employee_satisfaction,customer_satisfaction,profit_margin,rd_intensity,large_firm,post_2020
217,2019,Real Estate,Cost Leadership,677,15,3.506009311160376,2.3,1,0.108,0,0.189,1212375.1946821453,0.1485,662058.67,44840.96,59.056276216605994,1.6635716493715682,4.438736011018496,0.2152474970065588,0.0531509625825589,0,0
217,2020,Real Estate,Cost Leadership,615,16,3.506009311160376,2.3,1,0.108,1,-0.303,821371.2346821453,-0.0,307508.18,10847.35,46.65627621660599,4.5235716493715685,3.648736011018496,0.3206474148493953,0.0239641601226133,0,1
217,2021,Real Estate,Cost Leadership,733,17,3.506009311160376,2.3,1,0.108,1,-0.194,1358288.7746821453,0.2541,731788.97,30642.21,42.65627621660599,3.2335716493715685,3.178736011018496,0.2604953415910712,0.0309652891310245,0,1
217,2022,Real Estate,Cost Leadership,726,18,3.506009311160376,2.3,1,0.108,1,0.05,1172213.1846821452,0.0623,587010.57,67662.84,65.95627621660599,2.8035716493715683,4.688736011018496,0.2694246712115516,0.0842110927913277,0,1
217,2023,Real Estate,Cost Leadership,751,19,3.506009311160376,2.3,1,0.108,1,-0.012,2125109.4046821455,0.2321,1201693.4,57859.94,68.15627621660599,3.333571649371568,3.638736011018496,0.3158151519952004,0.0329425910589729,0,1
218,2018,Manufacturing,Operational Excellence,160,4,11.006009311160376,2.5,1,0.054,0,-0.124,506328.3446821453,0.2026,114192.53,6237.0,37.65627621660599,4.413571649371568,4.358736011018496,0.1701484920931489,0.0453250650880143,0,0
218,2019,Manufacturing,Operational Excellence,168,5,11.006009311160376,2.5,1,0.054,1,-0.266,510791.91468214523,0.2078,94322.22,6950.27,59.65627621660599,4.243571649371568,4.178736011018496,0.3360841925662465,0.0489216021307873,0,0
218,2020,Manufacturing,Operational Excellence,148,6,11.006009311160376,2.5,1,0.054,1,-0.018,577941.7346821453,0.1657,150564.97,18171.45,88.556276216606,4.243571649371568,3.478736011018496,0.2803488032680721,0.0868535738349656,0,1
218,2021,Manufacturing,Operational Excellence,171,7,11.006009311160376,2.5,1,0.054,1,0.157,764727.0146821453,0.2798,240791.05,13972.6,67.85627621660599,3.8835716493715684,3.848736011018496,0.3919489329228837,0.0352839291154788,0,1
218,2022,Manufacturing,Operational Excellence,166,8,11.006009311160376,2.5,1,0.054,1,-0.055,841999.1546821452,0.3382,341415.42,15704.88,35.85627621660599,3.2435716493715683,4.488736011018496,0.2786136417127068,0.0331832879444605,0,1
218,2023,Manufacturing,Operational Excellence,176,9,11.006009311160376,2.5,1,0.054,1,0.121,1201924.2146821453,0.3562,587627.59,44813.38,93.85627621660599,4.813571649371569,3.628736011018496,0.2947356153853955,0.0537845421250564,0,1
219,2018,Technology,Operational Excellence,4614,16,10.606009311160376,1.8,0,0.148,1,-0.023,6407053.674682145,0.2621,4439276.94,373257.57,35.556276216605994,3.1735716493715684,4.668736011018496,0.2648172629004021,0.0618146886676875,1,0
219,2019,Technology,Operational Excellence,5945,17,10.606009311160376,1.8,0,0.148,1,0.234,7029676.254682145,-0.1046,4808569.65,626695.16,80.95627621660599,4.093571649371568,3.768736011018496,0.2780959410004262,0.0940848969005549,1,0
219,2020,Technology,Operational Excellence,5552,18,10.606009311160376,1.8,0,0.148,1,0.035,10199901.064682145,0.2414,7190757.58,166955.64,35.756276216606,3.6835716493715682,3.148736011018496,0.2685762511874592,0.016982260733395,1,1
219,2021,Technology,Operational Excellence,6563,19,10.606009311160376,1.8,0,0.148,1,-0.05,6832943.914682145,0.0407,5164144.77,250712.8,45.85627621660599,4.7735716493715685,4.768736011018496,0.2011188462437523,0.038784685527989,1,1
219,2022,Technology,Operational Excellence,5992,20,10.606009311160376,1.8,0,0.148,1,0.06,7939145.674682145,0.0452,5042968.66,791486.18,51.35627621660599,3.9835716493715685,4.328736011018496,0.333859091691928,0.104549791681332,1,1
219,2023,Technology,Operational Excellence,5829,21,10.606009311160376,1.8,0,0.148,1,-0.042,20715755.414682146,0.2831,14498036.86,1457956.87,68.35627621660599,4.823571649371568,4.028736011018496,0.2874618710072819,0.0716545191830806,1,1
220,2018,Technology,Operational Excellence,33326,21,3.006009311160376,5.6,0,0.145,0,0.017,34435285.654682145,-0.0819,25814964.61,698269.77,61.756276216606,4.243571649371568,4.0387360110184956,0.2422198743605639,0.0204972178747767,1,0
220,2019,Technology,Operational Excellence,33958,22,3.006009311160376,5.6,0,0.145,0,-0.166,29515127.674682144,0.0801,20994424.93,1248521.73,61.456276216605985,3.5935716493715684,4.658736011018496,0.2796907643771457,0.0428362165667008,1,0
220,2020,Technology,Operational Excellence,35112,23,3.006009311160376,5.6,0,0.145,1,-0.292,24690738.834682144,0.0389,17120997.85,357548.34,69.15627621660599,4.813571649371569,5.018736011018496,0.29606996726123,0.0147006043039654,1,1
220,2021,Technology,Operational Excellence,34572,24,3.006009311160376,5.6,0,0.145,1,-0.071,38990620.78468215,0.0777,31153252.14,2155526.75,44.35627621660599,5.013571649371569,3.508736011018496,0.1933785387445488,0.0558109994117684,1,1
220,2022,Technology,Operational Excellence,35947,25,3.006009311160376,5.6,0,0.145,1,-0.017,72781862.96468213,0.2212,50095297.95,4064631.6,58.056276216605994,3.6935716493715685,4.758736011018496,0.3082015565832259,0.0561311326414145,1,1
220,2023,Technology,Operational Excellence,34959,26,3.006009311160376,5.6,0,0.145,1,-0.052,62048642.044682145,0.1453,48463007.43,4234788.1,83.45627621660599,2.313571649371568,3.478736011018496,0.2142822545582147,0.0686574840234941,1,1
221,2018,Real Estate,Customer Intimacy,4782,6,7.806009311160376,2.4,0,0.11,0,0.092,6376070.644682146,-0.1097,4466637.12,220653.63,14.856276216605995,4.633571649371568,4.768736011018496,0.2564710897700774,0.0367306205193083,1,0
221,2019,Real Estate,Customer Intimacy,5269,7,7.806009311160376,2.4,0,0.11,0,0.0,5340350.344682146,-0.0752,3706037.02,318018.7,70.15627621660599,4.123571649371568,3.958736011018496,0.2545626835095574,0.0639667129719549,1,0
221,2020,Real Estate,Customer Intimacy,5441,8,7.806009311160376,2.4,0,0.11,0,-0.194,5639858.2346821455,0.1008,3898894.97,115296.36,16.856276216605995,3.4735716493715683,4.228736011018496,0.2603311570490783,0.0218731527404168,1,1
221,2021,Real Estate,Customer Intimacy,5334,9,7.806009311160376,2.4,0,0.11,0,0.013,10172510.724682145,0.2157,7330230.47,741133.47,28.356276216605995,1.9135716493715682,3.818736011018496,0.2523063329367914,0.0755966410927296,1,1
221,2022,Real Estate,Customer Intimacy,5205,10,7.806009311160376,2.4,0,0.11,1,-0.024,11374884.114682145,0.1972,8065891.05,753177.95,50.15627621660599,3.293571649371568,5.018736011018496,0.2671476911558201,0.0684323897020684,1,1
221,2023,Real Estate,Customer Intimacy,6069,11,7.806009311160376,2.4,0,0.11,1,-0.152,10635321.474682145,0.1773,8048008.07,756546.71,89.45627621660599,4.013571649371568,4.078736011018496,0.2160979518367498,0.0736900995055995,1,1
222,2018,Real Estate,Cost Leadership,44531,31,7.106009311160376,1.0,0,0.114,0,0.009,46362823.724682145,-0.04,33619336.76,2713164.95,81.95627621660599,4.473571649371569,4.258736011018496,0.2690511225155069,0.0589894110282493,1,0
222,2019,Real Estate,Cost Leadership,38697,32,7.106009311160376,1.0,0,0.114,0,0.106,52480222.67468215,0.0481,40327606.89,2998038.6,17.756276216605993,4.333571649371568,4.468736011018496,0.226128462045809,0.0575312278895314,1,0
222,2020,Real Estate,Cost Leadership,45522,33,7.106009311160376,1.0,0,0.114,1,0.043,62991742.794682145,0.1439,41069254.52,1053234.87,63.556276216605994,3.4735716493715683,4.748736011018496,0.3441827903221754,0.0168186533125994,1,1
222,2021,Real Estate,Cost Leadership,40968,34,7.106009311160376,1.0,0,0.114,1,-0.122,65214578.81468215,0.1571,43987042.78,3409383.67,43.756276216606,3.3435716493715684,4.878736011018496,0.3216676409553382,0.0525767390030361,1,1
222,2022,Real Estate,Cost Leadership,42007,35,7.106009311160376,1.0,0,0.114,1,-0.007,45429975.63468215,-0.0062,29683967.84,1881066.68,50.256276216606,3.833571649371568,2.608736011018496,0.3412529460257509,0.0417446596242883,1,1
222,2023,Real Estate,Cost Leadership,43122,36,7.106009311160376,1.0,0,0.114,1,0.099,113991923.97468214,0.1826,94101685.77,3653598.87,91.256276216606,5.033571649371568,3.538736011018496,0.1718092393400918,0.032155394481319,1,1
223,2018,Transportation,Innovation Focus,21754,14,8.606009311160376,6.3,1,0.044,0,0.019,20314711.434682146,0.0549,14343692.51,823738.63,19.656276216605995,4.163571649371568,4.568736011018496,0.2808733395139677,0.041298459911369,1,0
223,2019,Transportation,Innovation Focus,20187,15,8.606009311160376,6.3,1,0.044,0,-0.023,21997968.624682147,0.1791,16999182.44,684279.22,27.256276216605993,3.9335716493715682,4.088736011018496,0.2140649639078084,0.0316367575538436,1,0
223,2020,Transportation,Innovation Focus,21312,16,8.606009311160376,6.3,1,0.044,0,-0.099,24200778.174682144,0.1771,20214899.56,594493.17,50.65627621660599,4.083571649371568,3.928736011018496,0.151776929310573,0.0249451064876471,1,1
223,2021,Transportation,Innovation Focus,25639,17,8.606009311160376,6.3,1,0.044,1,0.201,44433222.95468215,0.2368,31668271.13,4051153.48,59.65627621660599,3.413571649371568,3.388736011018496,0.2813200942713783,0.0919368976331793,1,1
223,2022,Transportation,Innovation Focus,21858,18,8.606009311160376,6.3,1,0.044,1,-0.057,14549839.504682146,-0.0555,10785449.42,420152.97,48.056276216605994,4.4435716493715685,4.568736011018496,0.2394499450555981,0.0296276355277324,1,1
223,2023,Transportation,Innovation Focus,27581,19,8.606009311160376,6.3,1,0.044,1,-0.051,28265470.274682146,0.1,21126614.29,2759108.49,55.056276216605994,3.6835716493715682,5.018736011018496,0.242685406981548,0.0989043059392223,1,1
224,2018,Technology,Cost Leadership,1825,17,17.20600931116038,8.3,1,0.021,0,0.102,2281082.2646821453,0.2728,1463315.36,126583.14,32.456276216606,3.353571649371568,4.058736011018496,0.2348117318293485,0.0661921116417469,0,0
224,2019,Technology,Cost Leadership,1563,18,17.20600931116038,8.3,1,0.021,0,0.066,1989807.9346821452,-0.1184,1167388.39,46998.14,17.356276216605995,2.853571649371568,2.478736011018496,0.2798724437476796,0.0289917700026162,0,0
224,2020,Technology,Cost Leadership,1782,19,17.20600931116038,8.3,1,0.021,0,0.123,3092111.4246821455,0.197,2008958.89,213306.82,31.956276216605996,2.6135716493715684,4.328736011018496,0.2623312917325151,0.0783240349801508,0,1
224,2021,Technology,Cost Leadership,1885,20,17.20600931116038,8.3,1,0.021,0,0.141,1968832.0746821451,-0.0612,1150419.71,128564.46,39.35627621660599,3.103571649371568,5.018736011018496,0.2810369796456019,0.0803472781875687,0,1
224,2022,Technology,Cost Leadership,1753,21,17.20600931116038,8.3,1,0.021,1,-0.045,2873196.124682145,0.1042,1779774.65,145785.91,36.256276216606,4.843571649371568,3.988736011018496,0.2893618298480396,0.0582101966203071,0,1
224,2023,Technology,Cost Leadership,1829,22,17.20600931116038,8.3,1,0.021,1,-0.156,5297129.804682146,0.2732,3521800.09,345802.7,31.956276216605996,4.593571649371568,3.828736011018496,0.2854080891493826,0.0701652012764594,0,1
225,2018,Technology,Cost Leadership,16439,8,5.006009311160376,9.4,1,0.068,1,0.059,16993420.564682145,0.1712,11429704.4,440488.35,13.056276216605994,4.203571649371568,3.458736011018496,0.3124865027624982,0.0264960208420505,1,0
225,2019,Technology,Cost Leadership,17223,9,5.006009311160376,9.4,1,0.068,1,-0.025,19098836.674682144,0.2205,13270510.75,1535595.85,82.45627621660599,4.5235716493715685,3.968736011018496,0.2914880000003587,0.0819853965963329,1,0
225,2020,Technology,Cost Leadership,19198,10,5.006009311160376,9.4,1,0.068,1,-0.213,18164362.354682144,0.1907,12004038.54,1229030.69,22.756276216605993,3.7335716493715685,4.2887360110184956,0.3254505852700159,0.0690635847146062,1,1
225,2021,Technology,Cost Leadership,17709,11,5.006009311160376,9.4,1,0.068,1,-0.131,21331070.074682146,0.1482,13702226.8,644991.07,80.45627621660599,4.333571649371568,2.708736011018496,0.3463410210744949,0.0307690283036527,1,1
225,2022,Technology,Cost Leadership,17628,12,5.006009311160376,9.4,1,0.068,1,0.168,30598404.324682146,0.1259,24019564.42,2496081.29,52.456276216606,3.6535716493715684,4.898736011018496,0.2054311238939676,0.0825705441857715,1,1
225,2023,Technology,Cost Leadership,15252,13,5.006009311160376,9.4,1,0.068,1,-0.027,42918380.514682144,0.2301,29617934.49,3063543.23,59.35627621660599,3.9435716493715685,4.618736011018496,0.3039207416053001,0.0719992442524476,1,1
226,2018,Financial Services,Differentiation,9518,15,4.106009311160376,1.6,1,0.02,0,-0.079,8356264.254682145,0.0647,6397582.87,195920.1,42.15627621660599,3.603571649371568,4.278736011018496,0.1990548584152714,0.0245282093913375,1,0
226,2019,Financial Services,Differentiation,9922,16,4.106009311160376,1.6,1,0.02,0,0.038,10300701.964682145,0.133,8342550.27,555533.58,52.256276216606,2.7435716493715683,4.2887360110184956,0.1600314734838964,0.0559338220952447,1,0
226,2020,Financial Services,Differentiation,13680,17,4.106009311160376,1.6,1,0.02,0,-0.098,8106478.664682145,0.0125,5772117.29,476070.81,43.556276216605994,3.833571649371568,4.248736011018496,0.2540321682139304,0.0615256918856439,1,1
226,2021,Financial Services,Differentiation,11065,18,4.106009311160376,1.6,1,0.02,0,-0.017,11855747.294682145,0.1132,8371552.11,904159.49,32.35627621660599,3.9435716493715685,4.208736011018496,0.2712166848235437,0.0787113717877166,1,1
226,2022,Financial Services,Differentiation,10388,19,4.106009311160376,1.6,1,0.02,1,0.181,19718547.544682145,0.1735,12454878.23,724864.93,68.45627621660599,3.7735716493715685,4.248736011018496,0.3563312270710654,0.0374610583432671,1,1
226,2023,Financial Services,Differentiation,12426,20,4.106009311160376,1.6,1,0.02,1,0.139,17198708.254682146,0.1189,11792102.57,1228125.71,34.85627621660599,3.9535716493715682,3.118736011018496,0.2993397233323527,0.0729724741320029,1,1
227,2018,Retail,Customer Intimacy,1455,22,9.206009311160376,3.6,1,0.028,0,-0.014,1976206.494682145,0.0466,1360733.75,123885.51,28.656276216605995,4.993571649371568,3.478736011018496,0.1535009742211264,0.0770679521420843,0,0
227,2019,Retail,Customer Intimacy,1704,23,9.206009311160376,3.6,1,0.028,0,0.137,2525709.6346821454,0.1411,1646016.23,102616.7,73.35627621660599,3.5935716493715684,4.268736011018496,0.2368910781749769,0.0475740869810511,0,0
227,2020,Retail,Customer Intimacy,1773,24,9.206009311160376,3.6,1,0.028,0,-0.218,2306693.4446821455,0.2261,1487805.22,152791.1,71.35627621660599,3.353571649371568,4.928736011018496,0.2322871918191885,0.0788407533924603,0,1
227,2021,Retail,Customer Intimacy,1759,25,9.206009311160376,3.6,1,0.028,0,0.138,1208581.2746821453,-0.2277,705540.09,54647.81,61.056276216605994,2.6135716493715684,4.908736011018496,0.1599302197079745,0.0650678457408995,0,1
227,2022,Retail,Customer Intimacy,1567,26,9.206009311160376,3.6,1,0.028,1,0.107,3163887.4646821455,0.1112,1917319.04,272455.92,45.456276216606,3.2735716493715685,5.018736011018496,0.3140587509481998,0.0974739989419587,0,1
227,2023,Retail,Customer Intimacy,2065,27,9.206009311160376,3.6,1,0.028,1,0.012,7767147.574682145,0.3511,5781446.6,311298.07,45.256276216606,4.013571649371568,3.988736011018496,0.2185571339985202,0.0420762609831126,0,1
228,2018,Real Estate,Customer Intimacy,532,35,2.506009311160376,3.7,0,0.098,0,-0.111,736941.2246821453,0.0793,309644.15,14587.83,32.556276216605994,3.4535716493715682,4.358736011018496,0.1590758007343783,0.0396172808747493,0,0
228,2019,Real Estate,Customer Intimacy,483,36,2.506009311160376,3.7,0,0.098,0,0.016,776516.4546821453,-0.02,290846.61,11271.51,54.35627621660599,3.063571649371568,4.0387360110184956,0.2867807132761537,0.027640199493818,0,0
228,2020,Real Estate,Customer Intimacy,596,37,2.506009311160376,3.7,0,0.098,0,-0.063,962670.1446821452,0.2339,424131.09,23636.65,28.356276216605995,3.123571649371568,4.818736011018496,0.2859118187124127,0.0397958386173276,0,1
228,2021,Real Estate,Customer Intimacy,542,38,2.506009311160376,3.7,0,0.098,1,-0.052,870606.5246821452,0.0843,340311.25,32693.11,69.95627621660599,3.0535716493715683,3.128736011018496,0.3219326746634123,0.0651407488134313,0,1
228,2022,Real Estate,Customer Intimacy,620,39,2.506009311160376,3.7,0,0.098,1,-0.145,1049864.1046821452,0.1797,493721.62,46834.8,68.256276216606,3.5035716493715685,5.018736011018496,0.275155828800038,0.0687592570674056,0,1
228,2023,Real Estate,Customer Intimacy,661,40,2.506009311160376,3.7,0,0.098,1,0.166,886463.7746821452,0.0065,341741.37,44721.8,66.556276216606,2.5235716493715685,5.018736011018496,0.3399381169839205,0.0863786421874194,0,1
229,2018,Healthcare,Cost Leadership,698,15,5.406009311160376,7.1,1,0.123,0,-0.064,983069.1546821452,0.1932,475299.19,32318.31,34.65627621660599,3.9535716493715682,3.768736011018496,0.2263340547445523,0.0526059719462357,0,0
229,2019,Healthcare,Cost Leadership,623,16,5.406009311160376,7.1,1,0.123,0,0.021,1131783.9246821452,0.0723,531417.75,49437.49,60.456276216606,5.033571649371568,4.178736011018496,0.3035715886408955,0.0647883376539109,0,0
229,2020,Healthcare,Cost Leadership,766,17,5.406009311160376,7.1,1,0.123,0,-0.252,789726.0046821453,-0.0839,314595.55,25282.47,47.85627621660599,2.5935716493715684,3.768736011018496,0.2527486223159496,0.0600528536997922,0,1
229,2021,Healthcare,Cost Leadership,771,18,5.406009311160376,7.1,1,0.123,0,-0.05,1076798.8946821452,0.0367,528807.75,13922.0,69.056276216606,3.3835716493715684,4.138736011018496,0.2531771247946885,0.0196617165096546,0,1
229,2022,Healthcare,Cost Leadership,802,19,5.406009311160376,7.1,1,0.123,0,-0.105,721663.2046821453,-0.1195,282445.39,21457.19,51.35627621660599,4.073571649371568,3.668736011018496,0.1997372987495581,0.0607954296249762,0,1
229,2023,Healthcare,Cost Leadership,807,20,5.406009311160376,7.1,1,0.123,0,0.045,677799.8646821452,-0.1542,230739.21,19420.41,30.656276216605992,3.3635716493715684,4.178736011018496,0.253458404445487,0.0628334640988101,0,1
230,2018,Transportation,Operational Excellence,5907,9,5.306009311160376,3.3,0,0.049,0,0.131,6592352.894682146,0.15,4470222.83,432567.57,42.456276216606,3.643571649371568,3.768736011018496,0.2817338997789125,0.0695040568226019,1,0
230,2019,Transportation,Operational Excellence,5954,10,5.306009311160376,3.3,0,0.049,1,0.042,6088339.824682145,0.033,3842450.36,512133.85,81.85627621660599,2.1135716493715684,4.628736011018496,0.3281980155365145,0.0895398780742934,1,0
230,2020,Transportation,Operational Excellence,6065,11,5.306009311160376,3.3,0,0.049,1,-0.261,5209920.954682145,0.1002,3295718.68,236032.32,83.65627621660599,3.1935716493715685,3.758736011018496,0.3192349748246951,0.0487549344675819,1,1
230,2021,Transportation,Operational Excellence,5663,12,5.306009311160376,3.3,0,0.049,1,0.201,10856397.314682145,0.1733,6925667.84,178921.07,76.056276216606,4.163571649371568,4.108736011018496,0.339637443664289,0.0170601273259331,1,1
230,2022,Transportation,Operational Excellence,5722,13,5.306009311160376,3.3,0,0.049,1,-0.236,9895829.564682145,0.2154,7131484.81,531941.97,24.156276216605995,2.7135716493715685,5.018736011018496,0.2514532837417847,0.0558345737938164,1,1
230,2023,Transportation,Operational Excellence,5699,14,5.306009311160376,3.3,0,0.049,1,-0.031,10419748.864682145,0.1321,6670066.56,218498.97,71.756276216606,3.663571649371568,3.858736011018496,0.3363795668034504,0.0217389706414563,1,1
231,2018,Healthcare,Innovation Focus,755,6,6.506009311160376,5.0,1,0.035,0,0.034,1136735.7646821453,-0.1722,540389.09,22290.67,38.65627621660599,3.4235716493715684,4.768736011018496,0.2963806490876332,0.0290238034909286,0,0
231,2019,Healthcare,Innovation Focus,862,7,6.506009311160376,5.0,1,0.035,0,0.198,1438737.0746821451,0.1998,896743.44,84400.45,58.756276216606,4.093571649371568,4.068736011018496,0.1619335401473125,0.0788778408476272,0,0
231,2020,Healthcare,Innovation Focus,903,8,6.506009311160376,5.0,1,0.035,0,-0.195,1184772.6646821452,0.1914,661263.73,44041.65,65.056276216606,2.9635716493715685,3.938736011018496,0.1896777318751063,0.0539692835110776,0,1
231,2021,Healthcare,Innovation Focus,894,9,6.506009311160376,5.0,1,0.035,1,0.04,2268410.504682145,0.3367,1286733.09,41720.43,38.956276216606,4.093571649371568,4.338736011018496,0.3226608815908067,0.0219617257809484,0,1
231,2022,Healthcare,Innovation Focus,915,10,6.506009311160376,5.0,1,0.035,1,0.012,1842307.3246821451,0.1881,1053482.99,132814.78,74.45627621660599,4.0235716493715685,3.828736011018496,0.2850883942246533,0.0901303851526823,0,1
231,2023,Healthcare,Innovation Focus,839,11,6.506009311160376,5.0,1,0.035,1,-0.108,1248196.6946821453,0.0619,683382.34,70858.3,24.356276216605995,2.6335716493715684,3.398736011018496,0.2229649954649614,0.0805689234840998,0,1
232,2018,Energy,Customer Intimacy,14222,28,12.906009311160377,13.0,0,0.094,0,0.012,17602861.474682145,0.0588,13462473.13,1278250.42,32.556276216605994,3.8835716493715684,3.878736011018496,0.2188485282570055,0.0741696705499088,1,0
232,2019,Energy,Customer Intimacy,13196,29,12.906009311160377,13.0,0,0.094,1,0.131,22196947.644682147,0.113,15643790.49,495441.56,39.15627621660599,5.033571649371568,4.148736011018496,0.2833228405273266,0.0226972900290682,1,0
232,2020,Energy,Customer Intimacy,16086,30,12.906009311160377,13.0,0,0.094,1,-0.174,19392520.534682147,0.1703,15012918.59,282527.5,47.35627621660599,4.903571649371568,4.408736011018496,0.2108348471823595,0.014851266685826,1,1
232,2021,Energy,Customer Intimacy,16093,31,12.906009311160377,13.0,0,0.094,1,-0.01,20280586.384682145,0.0525,14338370.87,1640945.96,47.15627621660599,4.293571649371568,3.7787360110184958,0.2799081564840859,0.0824104643518954,1,1
232,2022,Energy,Customer Intimacy,16177,32,12.906009311160377,13.0,0,0.094,1,0.024,13074582.644682145,-0.0781,9260157.49,452581.46,71.056276216606,3.7635716493715683,5.018736011018496,0.2711900425525535,0.0356198990093097,1,1
232,2023,Energy,Customer Intimacy,15949,33,12.906009311160377,13.0,0,0.094,1,-0.038,29080030.384682145,0.1143,23407711.46,2024850.7,68.15627621660599,4.7335716493715685,4.058736011018496,0.184721523530226,0.0705245020042106,1,1
233,2018,Healthcare,Operational Excellence,8345,33,7.906009311160376,2.4,1,0.054,0,0.097,9739198.734682145,0.1747,7863192.12,397399.5,64.556276216606,3.7635716493715683,3.538736011018496,0.1608546023151648,0.0424097435720869,1,0
233,2019,Healthcare,Operational Excellence,10014,34,7.906009311160376,2.4,1,0.054,0,-0.065,10094794.674682146,0.2025,7865850.23,200600.68,32.056276216605994,3.5335716493715683,2.898736011018496,0.1912613869925053,0.0206250450959273,1,0
233,2020,Healthcare,Operational Excellence,9891,35,7.906009311160376,2.4,1,0.054,1,-0.221,8073046.924682145,0.0749,5503393.13,268969.43,42.556276216605994,4.493571649371568,5.018736011018496,0.2856748067737167,0.0349114874257062,1,1
233,2021,Healthcare,Operational Excellence,10632,36,7.906009311160376,2.4,1,0.054,1,0.091,18335076.664682146,0.2417,13709860.53,1040052.23,72.056276216606,5.033571649371568,5.018736011018496,0.2369147184189728,0.0578888856711458,1,1
233,2022,Healthcare,Operational Excellence,10076,37,7.906009311160376,2.4,1,0.054,1,0.109,14073645.654682145,0.1031,10214386.21,763224.69,75.256276216606,2.563571649371568,5.018736011018496,0.2546922011994711,0.0556898184579331,1,1
233,2023,Healthcare,Operational Excellence,9679,38,7.906009311160376,2.4,1,0.054,1,-0.169,44976345.794682145,0.4564,30101592.21,2884343.36,75.15627621660599,2.8035716493715683,4.878736011018496,0.325191752095097,0.064660323465253,1,1
234,2018,Healthcare,Operational Excellence,38991,10,7.106009311160376,3.6,0,0.142,0,-0.195,33354159.964682147,0.104,26148806.14,524184.85,36.35627621660599,3.623571649371568,4.738736011018496,0.2072621119326912,0.0158914020288759,1,0
234,2019,Healthcare,Operational Excellence,35012,11,7.106009311160376,3.6,0,0.142,0,0.04,40734283.264682144,-0.0493,32726327.06,2350303.13,62.056276216605994,3.1835716493715682,4.408736011018496,0.1892512743456018,0.0582254545111498,1,0
234,2020,Healthcare,Operational Excellence,40265,12,7.106009311160376,3.6,0,0.142,0,0.014,42401835.82468215,0.0152,34305779.11,2315434.24,54.85627621660599,3.2735716493715685,3.598736011018496,0.1838392094688291,0.0550859560332935,1,1
234,2021,Healthcare,Operational Excellence,53039,13,7.106009311160376,3.6,0,0.142,1,0.12,55960390.74468215,0.0767,41121634.49,2683862.47,73.056276216606,3.563571649371568,5.018736011018496,0.2602914125744394,0.0482781421786859,1,1
234,2022,Healthcare,Operational Excellence,48087,14,7.106009311160376,3.6,0,0.142,1,0.061,48322940.78468215,0.0362,35204337.33,3065875.35,68.95627621660599,4.293571649371568,5.018736011018496,0.2658761108007649,0.0639333816922628,1,1
234,2023,Healthcare,Operational Excellence,44563,15,7.106009311160376,3.6,0,0.142,1,-0.021,76901352.31468214,0.1501,63987038.44,3808265.62,24.556276216605994,2.9635716493715685,4.758736011018496,0.163924740574004,0.0497600255275168,1,1
235,2018,Retail,Customer Intimacy,3121,33,2.606009311160376,2.0,0,0.072,0,-0.023,4260542.664682145,0.0876,2894858.89,206777.48,73.056276216606,4.553571649371568,2.868736011018496,0.2561684078784418,0.0531313020799033,0,0
235,2019,Retail,Customer Intimacy,3795,34,2.606009311160376,2.0,0,0.072,0,-0.018,4957402.794682145,0.1147,3447941.67,53595.47,71.95627621660599,3.293571649371568,3.918736011018496,0.2485984320333241,0.011679930824906,1,0
235,2020,Retail,Customer Intimacy,3398,35,2.606009311160376,2.0,0,0.072,0,0.134,4535181.684682145,-0.0642,3254399.1,188555.44,57.85627621660599,3.0935716493715684,4.198736011018496,0.2189053462305255,0.045255557661367,0,1
235,2021,Retail,Customer Intimacy,4217,36,2.606009311160376,2.0,0,0.072,0,0.035,5630870.134682145,0.0658,4220342.26,236726.63,20.956276216605996,2.563571649371568,5.018736011018496,0.1979810441545239,0.0449866937127081,1,1
235,2022,Retail,Customer Intimacy,4124,37,2.606009311160376,2.0,0,0.072,0,-0.197,4850297.554682146,0.0782,3616344.63,271887.41,49.256276216606,4.453571649371568,3.358736011018496,0.1930639391994671,0.0606678229133984,1,1
235,2023,Retail,Customer Intimacy,4216,38,2.606009311160376,2.0,0,0.072,0,0.172,2859009.664682145,-0.117,1817627.5,124042.39,42.056276216605994,3.9635716493715685,4.178736011018496,0.2701133319035116,0.0498104736750655,1,1
236,2018,Manufacturing,Customer Intimacy,4324,18,2.706009311160376,1.2,0,0.054,0,0.055,3977957.5246821456,0.2449,2561771.61,123571.73,45.35627621660599,2.7435716493715683,3.608736011018496,0.2902175955750138,0.0342376499512988,1,0
236,2019,Manufacturing,Customer Intimacy,3876,19,2.706009311160376,1.2,0,0.054,0,-0.039,3459846.4846821455,-0.0448,2200825.9,236053.58,16.556276216605994,2.9735716493715683,3.758736011018496,0.2880176225340314,0.0763649633066173,1,0
236,2020,Manufacturing,Customer Intimacy,4260,20,2.706009311160376,1.2,0,0.054,0,-0.218,3880313.7946821456,0.1666,2690642.98,48461.74,38.65627621660599,4.343571649371568,3.818736011018496,0.2337824505967655,0.0138005063988893,1,1
236,2021,Manufacturing,Customer Intimacy,4127,21,2.706009311160376,1.2,0,0.054,0,-0.079,3916363.4946821453,0.053,2616551.55,270661.81,39.956276216606,3.6335716493715684,3.918736011018496,0.2624531472832485,0.0762934581266397,1,1
